,charge,discharge,soc
74,0.0,4083.423133333325,10535.961037036985
75,0.0,525.7513333333304,9951.79288888884
76,0.0,575.7513333333304,9312.069185185139
77,0.0,598.7513333333304,8646.789925925883
78,0.0,624.7513333333304,7952.621777777738
79,0.0,654.7513333333304,7225.12029629626
80,0.0,681.7513333333304,6467.618814814781
81,0.0,697.7513333333304,5692.339555555525
82,0.0,701.7513333333304,4912.615851851825
83,0.0,661.7513333333304,4177.336592592569
84,0.0,617.7513333333304,3490.946222222202
85,0.0,575.7513333333304,2851.2225185185016
86,0.0,543.7513333333304,2247.0543703703565
87,0.0,317.7513333333304,1893.9973333333228
88,0.0,83.75133333333042,1800.940296296289
89,0.0,0.0,1800.940296296289
90,0.0,0.0,1800.940296296289
91,0.0,0.0,1800.940296296289
92,0.0,0.0,1800.940296296289
93,0.0,0.0,1800.940296296289
94,0.0,1066.4231333333296,616.0257037037006
95,0.0,554.4231333333305,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,0.0,0.0,0.0
118,0.0,0.0,0.0
119,0.0,0.0,0.0
120,0.0,0.0,0.0
121,0.0,0.0,0.0
122,0.0,0.0,0.0
123,5.67600000000084,0.0,5.108400000000756
124,0.0,0.0,5.108400000000756
125,0.0,0.0,5.108400000000756
126,236.03144444443046,0.0,217.53669999998817
127,439.00980000000027,0.0,612.6455199999884
128,491.00980000000027,0.0,1054.5543399999888
129,594.0098000000003,0.0,1589.1631599999891
130,734.0098000000003,0.0,2249.7719799999895
131,795.0098000000003,0.0,2965.2807999999895
132,1025.0098000000003,0.0,3887.7896199999896
133,578.6760000000008,0.0,4408.59801999999
134,610.6760000000008,0.0,4958.206419999991
135,764.6760000000008,0.0,5646.414819999992
136,759.6760000000008,0.0,6330.123219999992
137,1113.0098000000003,0.0,7331.832039999993
138,1004.6760000000008,0.0,8236.040439999993
139,1082.6760000000008,0.0,9210.448839999994
140,1043.6760000000008,0.0,10149.757239999994
141,1162.0098000000003,0.0,11195.566059999994
142,1144.0098000000003,0.0,12225.174879999995
143,1149.0098000000003,0.0,13259.283699999996
144,1013.0098000000003,0.0,14170.992519999996
145,890.6760000000008,0.0,14972.600919999997
146,1268.0098000000003,0.0,16113.809739999997
147,1406.0098000000003,0.0,17379.218559999998
148,1536.0098000000003,0.0,18761.627379999998
149,1804.0098000000003,0.0,20385.2362
150,1959.0098000000003,0.0,22148.34502
151,1688.0098000000003,0.0,23667.55384
152,1252.0098000000003,0.0,24794.36266
153,1268.0098000000003,0.0,25935.57148
154,1646.0098000000003,0.0,27416.9803
155,1702.6760000000008,0.0,28949.3887
156,1460.6760000000008,0.0,30263.9971
157,1221.6760000000008,0.0,31363.505500000003
158,1202.6760000000008,0.0,32445.913900000003
159,1220.6760000000008,0.0,33544.522300000004
160,1422.0098000000003,0.0,34824.33112
161,1306.0098000000003,0.0,35999.73994
162,1222.0098000000003,0.0,37099.54876
163,1104.0098000000003,0.0,38093.15758
164,781.0098000000003,0.0,38796.066399999996
165,367.67600000000084,0.0,39126.974799999996
166,417.67600000000084,0.0,39502.8832
167,423.67600000000084,0.0,39884.1916
168,128.67600000000084,0.0,40000.0
169,0.0,0.0,40000.0
170,0.0,0.0,40000.0
171,0.0,0.0,40000.0
172,0.0,0.0,40000.0
173,0.0,0.0,40000.0
174,0.0,0.0,40000.0
175,0.0,0.0,40000.0
176,0.0,0.0,40000.0
177,0.0,0.0,40000.0
178,0.0,0.0,40000.0
179,0.0,0.0,40000.0
180,0.0,0.0,40000.0
181,0.0,0.0,40000.0
182,0.0,0.0,40000.0
183,0.0,0.0,40000.0
184,0.0,0.0,40000.0
185,0.0,0.0,40000.0
186,0.0,0.0,40000.0
187,0.0,0.0,40000.0
188,0.0,0.0,40000.0
189,0.0,0.0,40000.0
190,0.0,0.0,40000.0
191,0.0,0.0,40000.0
192,0.0,0.0,40000.0
193,0.0,0.0,40000.0
194,0.0,0.0,40000.0
195,0.0,0.0,40000.0
196,0.0,0.0,40000.0
197,0.0,0.0,40000.0
198,0.0,0.0,40000.0
199,0.0,0.0,40000.0
200,0.0,0.0,40000.0
201,0.0,0.0,40000.0
202,0.0,0.0,40000.0
203,0.0,0.0,40000.0
204,0.0,0.0,40000.0
205,0.0,0.0,40000.0
206,0.0,0.0,40000.0
207,0.0,0.0,40000.0
208,0.0,0.0,40000.0
209,0.0,0.0,40000.0
210,0.0,0.0,40000.0
211,0.0,0.0,40000.0
212,0.0,74.63259999999764,39917.07488888889
213,0.0,130.63259999999764,39771.92755555556
214,0.0,216.08466666683307,39531.8334814813
215,0.0,375.41053333332866,39114.71066666649
216,0.0,325.63259999999764,38752.89666666649
217,0.0,390.41053333332866,38319.107185185014
218,0.0,495.41053333332866,37768.65103703687
219,0.0,510.41053333332866,37201.52822222206
220,0.0,528.4105333333287,36614.405407407256
221,0.0,505.41053333332866,36052.838148148
222,0.0,508.41053333332866,35487.937555555414
223,0.0,351.63259999999764,35097.234666666525
224,0.0,329.63259999999764,34730.97622222208
225,0.0,300.63259999999764,34396.939999999864
226,0.0,324.63259999999764,34036.237111110975
227,0.0,354.63259999999764,33642.20088888876
228,0.0,515.4105333333287,33069.522518518395
229,0.0,426.41053333332866,32595.73303703692
230,0.0,456.41053333332866,32088.61022222211
231,0.0,349.63259999999764,31700.129555555446
232,0.0,471.41053333332866,31176.34007407397
233,0.0,368.63259999999764,30766.748296296195
234,0.0,372.63259999999764,30352.712074073974
235,0.0,484.41053333332866,29814.478148148053
236,0.0,506.41053333332866,29251.799777777687
237,0.0,526.4105333333287,28666.8991851851
238,0.0,531.4105333333287,28076.443037036956
239,0.0,525.4105333333287,27492.65355555548
240,0.0,528.4105333333287,26905.53074074067
241,0.0,529.4105333333287,26317.29681481475
242,0.0,502.41053333332866,25759.062888888828
243,0.0,498.41053333332866,25205.273407407352
244,0.0,509.41053333332866,24639.261703703654
245,0.0,498.41053333332866,24085.47222222218
246,0.0,478.41053333332866,23553.904962962926
247,0.0,352.63259999999764,23162.090962962928
248,0.0,484.41053333332866,22623.857037037007
249,0.0,352.63259999999764,22232.04303703701
250,0.0,352.63259999999764,21840.22903703701
251,0.0,429.41053333332866,21363.1062222222
252,0.0,284.63259999999764,21046.84777777776
253,0.0,294.63259999999764,20719.478222222206
254,0.0,270.63259999999764,20418.77533333332
255,0.0,185.63259999999764,20212.51688888888
256,0.0,122.63259999999764,20076.25844444444
257,0.0,68.63259999999764,20000.0
258,0.0,0.0,20000.0
259,0.0,0.0,20000.0
260,0.0,0.0,20000.0
261,0.0,0.0,20000.0
262,0.0,0.0,20000.0
263,0.0,0.0,20000.0
264,0.0,0.0,20000.0
265,0.0,0.0,20000.0
266,0.0,0.0,20000.0
267,0.0,0.0,20000.0
268,0.0,0.0,20000.0
269,0.0,0.0,20000.0
270,0.0,0.0,20000.0
271,0.0,0.0,20000.0
272,0.0,0.0,20000.0
273,0.0,0.0,20000.0
274,0.0,0.0,20000.0
275,0.0,0.0,20000.0
276,0.0,0.0,20000.0
277,0.0,0.0,20000.0
278,0.0,0.0,20000.0
279,0.0,0.0,20000.0
280,0.0,0.0,20000.0
281,0.0,0.0,20000.0
282,0.0,0.0,20000.0
283,0.0,0.0,20000.0
284,0.0,0.0,20000.0
285,0.0,0.0,20000.0
286,0.0,0.0,20000.0
287,0.0,0.0,20000.0
0,0.0,0.0,20000.0
0,0.0,0.0,20000.0
0,0.0,0.0,20000.0
0,0.0,0.0,20000.0
0,0.0,0.0,20000.0
0,0.0,0.0,20000.0
0,0.0,0.0,20000.0
0,0.0,0.0,20000.0
0,0.0,0.0,20000.0
0,0.0,0.0,20000.0
0,0.0,0.0,20000.0
0,0.0,0.0,20000.0
0,0.0,553.7499333333294,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,0.0,19384.7222962963
0,0.0,161.75133333333042,19204.9985925926
0,0.0,161.75133333333042,19025.2748888889
0,0.0,170.75133333333042,18835.5511851852
0,0.0,191.75133333333042,18622.494148148166
0,0.0,318.7513333333304,18268.326000000023
0,0.0,2041.4934000000187,16000.0
0,0.0,539.7513333333304,15400.276296296299
0,0.0,534.7513333333304,14806.108148148156
0,0.0,290.7513333333304,14483.051111111121
0,0.0,284.7513333333304,14166.660740740754
0,0.0,323.7513333333304,13806.937037037053
0,0.0,334.7513333333304,13434.99111111113
0,0.0,330.7513333333304,13067.489629629652
0,0.0,326.7513333333304,12704.432592592617
0,0.0,341.7513333333304,12324.708888888917
0,0.0,376.7513333333304,11906.096296296328
0,0.0,488.7513333333304,11363.039259259294
0,0.0,597.7513333333304,10698.87111111115
0,0.0,640.7513333333304,9986.925185185226
0,0.0,0.0,9986.925185185226
0,0.0,0.0,9986.925185185226
0,0.0,0.0,9986.925185185226
0,0.0,0.0,9986.925185185226
0,0.0,0.0,9986.925185185226
0,0.0,0.0,9986.925185185226
0,0.0,0.0,9986.925185185226
0,0.0,0.0,9986.925185185226
0,0.0,0.0,9986.925185185226
0,0.0,0.0,9986.925185185226
0,0.0,0.0,9986.925185185226
0,0.0,0.0,9986.925185185226
0,0.0,0.0,9986.925185185226
0,0.0,0.0,9986.925185185226
0,0.0,0.0,9986.925185185226
0,0.0,721.7499333333294,9184.98081481486
0,0.0,808.7499333333294,8286.369777777827
0,0.0,257.73280000004496,8000.0
0,0.0,0.0,8000.0
0,0.0,901.7499333333294,6998.055629629634
0,0.0,908.7499333333294,5988.33348148149
0,0.0,1939.7513333333277,3833.0542222222366
0,0.0,3449.7488000000126,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,28.78913333333503,0.0,25.910220000001527
0,0.0,0.0,25.910220000001527
0,0.0,0.0,25.910220000001527
0,5.78913333333503,0.0,31.120440000003054
0,126.56706666666787,0.0,145.03080000000415
0,134.56706666666787,0.0,266.14116000000524
0,211.56706666666787,0.0,456.55152000000635
0,172.56706666666787,0.0,611.8618800000074
0,1327.3464000000017,0.0,1806.473640000009
0,1782.6802000000002,0.0,3410.8858200000095
0,1473.3464000000017,0.0,4736.897580000012
0,424.56706666666787,0.0,5119.007940000012
0,475.56706666666787,0.0,5547.018300000013
0,508.56706666666787,0.0,6004.728660000014
0,539.5670666666679,0.0,6490.339020000016
0,1683.3464000000017,0.0,8005.350780000017
0,2617.569866666668,0.0,10361.163660000018
0,2631.5698666666676,0.0,12729.57654000002
0,2665.569866666668,0.0,15128.589420000022
0,2660.569866666668,0.0,17523.10230000002
0,2690.569866666668,0.0,19944.615180000023
0,2769.569866666668,0.0,22437.228060000027
0,2938.569866666668,0.0,25081.940940000026
0,2587.716533333315,0.0,27410.88582000001
0,2216.3464000000017,0.0,29405.597580000012
0,2557.3464000000017,0.0,31707.209340000016
0,1589.5670666666679,0.0,33137.819700000015
0,1487.5670666666679,0.0,34476.63006000002
0,1038.0619555555495,0.0,35410.88582000001
0,686.789133333335,0.0,36028.99604000001
0,479.78913333333503,0.0,36460.80626000001
0,417.78913333333503,0.0,36836.816480000016
0,251.01120000000037,0.0,37062.72656000002
0,364.78913333333503,0.0,37391.03678000002
0,423.0112000000004,0.0,37771.746860000014
0,425.0112000000004,0.0,38154.256940000014
0,520.789133333335,0.0,38622.967160000015
0,464.78913333333503,0.0,39041.27738000002
0,401.78913333333503,0.0,39402.887600000024
0,334.78913333333503,0.0,39704.19782000002
0,302.78913333333503,0.0,39976.70804000003
0,25.879955555528795,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,220.63259999999764,39754.85266666667
0,0.0,590.6325999999976,39098.59422222223
0,0.0,904.6325999999976,38093.446888888895
0,0.0,1143.6325999999967,36822.74400000001
0,0.0,1352.6325999999967,35319.818888888905
0,0.0,1496.6325999999958,33656.8937777778
0,0.0,1603.632599999995,31875.079777777803
0,0.0,1703.6325999999947,29982.154666666698
0,0.0,1765.632599999995,28020.340666666703
0,0.0,1802.632599999995,26017.4155555556
0,0.0,1781.632599999995,24037.823777777827
0,0.0,1792.632599999995,22046.009777777832
0,0.0,1791.6325999999963,20055.306888888947
0,0.0,1833.632599999995,18017.937333333397
0,0.0,1818.632599999995,15997.234444444513
0,0.0,1820.6325999999967,13974.309333333405
0,0.0,1853.632599999995,11914.717555555633
0,0.0,1874.632599999995,9831.792444444527
0,0.0,1831.632599999995,7796.6451111112
0,0.0,1815.632599999996,5779.275555555649
0,0.0,1820.632599999995,3756.3504444445434
0,0.0,1797.632599999995,1758.9808888889934
0,0.0,1583.082800000094,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,1076.4623333333343,0.0,968.8161000000009
0,1249.0182000000018,0.0,2092.9324800000027
0,1228.0182000000018,0.0,3198.1488600000043
0,1276.0182000000018,0.0,4346.565240000006
0,2312.7975333333357,0.0,6428.083020000008
0,2444.797533333336,0.0,8628.40080000001
0,2627.7975333333357,0.0,10993.418580000012
0,3120.909266666669,0.0,13802.236920000014
0,3191.9092666666693,0.0,16674.955260000017
0,3025.909266666669,0.0,19398.27360000002
0,3244.4651333333345,0.0,22318.292220000018
0,3199.243066666669,0.0,25197.61098000002
0,3371.5768666666695,0.0,28232.030160000024
0,3424.576866666669,0.0,31314.149340000025
0,3262.576866666669,0.0,34250.46852000003
0,3344.5768666666695,0.0,37260.58770000003
0,3043.79144444441,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,0.0,40000.0
0,0.0,1076.6325999999967,38803.741555555556
0,0.0,1022.6325999999976,37667.48311111112
0,0.0,0.0,37667.48311111112
0,0.0,0.0,37667.48311111112
0,0.0,0.0,37667.48311111112
0,0.0,0.0,37667.48311111112
0,0.0,0.0,37667.48311111112
0,0.0,0.0,37667.48311111112
0,0.0,0.0,37667.48311111112
0,0.0,0.0,37667.48311111112
0,0.0,0.0,37667.48311111112
0,0.0,0.0,37667.48311111112
